,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
0,14.668046951293945,11.66372299194336,8.0,1.0,103.07100677490234,1.2770099999670492e-07,163.2757110595703,137.70677185058594,126.58845520019531,209.62246704101562,107.29219055175781,1.2345883249054168e-07,189.4080352783203,110.25147247314453,194.74009704589844,179.56597900390625,107.13249206542969,1.383701544455107e-07,161.41616821289062,158.71092224121094,247.80250549316406,133.28973388671875,102.47864532470703,2.0284279855786735e-07,279.4255065917969,111.42994689941406,178.4588623046875,118.52359771728516,95.13096618652344,1.5491012561597017e-07,211.18014526367188,97.67255401611328,191.46560668945312,226.38047790527344,117.22372436523438,2.0480132434386178e-07,97.16683959960938,161.6103515625,145.07508850097656,176.45718383789062,103.47699737548828,2.0835497593907348e-07,224.7070770263672,84.9311294555664,230.0689239501953,73.8889389038086,107.61504364013672,1.1093801788319979e-07,113.46795654296875,142.31922912597656,80.24116516113281,158.88540649414062,101.80833435058594,2.1689074003461428e-07,156.9314727783203,151.72267150878906,159.69833374023438,84.1157455444336,97.87549591064453,2.3345603494817624e-07,102.9615478515625,195.59957885742188,215.38241577148438,246.83970642089844,114.04412841796875,1.3684055488738522e-07,244.21319580078125,171.78297424316406,244.44430541992188,147.11802673339844,98.99769592285156,2.577491500233009e-07,168.0836639404297,143.9869384765625,156.85459899902344,162.2969512939453,130.09156799316406,1.5737900582735165e-07,248.93170166015625,144.3059844970703,218.1798553466797,184.82363891601562,104.92774200439453,2.168776660482763e-07,134.6822052001953,242.51010131835938,230.82485961914062,177.22769165039062,101.09439849853516,1.5723092872121924e-07,178.8165283203125,90.74156951904297,207.44912719726562,192.09573364257812,113.43234252929688,2.2087998274855636e-07,112.9112777709961,255.8049774169922,146.23110961914062,265.13677978515625,112.64110565185547,2.0463441785523173e-07,221.08543395996094,244.71475219726562,183.3756103515625,265.0686340332031,114.99341583251953,1.0191244115276277e-07,237.70420837402344,308.5521240234375,227.9519805908203,217.88560485839844,96.81344604492188,1.1927404841571843e-07,230.832275390625,239.00906372070312,264.6065368652344,195.20993041992188,107.68077087402344,1.9764978276270995e-07,270.0102844238281,252.47671508789062,234.77520751953125,265.9609069824219
1,44.95621871948242,16.52789831161499,8.0,1.0,93.76148986816406,1.5295844946194848e-07,167.4502716064453,89.53987121582031,147.62464904785156,260.7483215332031,126.7568588256836,8.420408192932882e-08,201.03924560546875,99.66941833496094,145.71742248535156,197.176025390625,110.73113250732422,1.9136439277644968e-07,234.79727172851562,179.5255126953125,209.47142028808594,103.67174530029297,104.3070297241211,2.750269914031378e-07,242.2244415283203,203.63525390625,127.80120849609375,138.98313903808594,101.82862854003906,8.931968409342517e-08,215.28292846679688,197.6243438720703,83.2114028930664,266.06390380859375,98.07858276367188,2.1709794850721664e-07,75.60189056396484,132.01780700683594,235.4572296142578,209.28367614746094,104.56831359863281,1.8198821294390655e-07,135.76803588867188,224.23805236816406,275.9962463378906,161.6118927001953,107.30400085449219,6.385652540075171e-08,114.57169342041016,264.1990966796875,160.6561279296875,205.05221557617188,109.60369873046875,2.6013313458861376e-07,119.90985107421875,88.57260131835938,142.49427795410156,206.6042022705078,108.3834457397461,3.126983472157008e-07,209.18951416015625,96.3591079711914,165.3343963623047,193.42477416992188,123.14317321777344,2.43933982346789e-07,209.7504425048828,129.9877166748047,176.0487518310547,249.5118865966797,118.78314208984375,1.1540012678779021e-07,137.87734985351562,200.29530334472656,114.29963684082031,298.824951171875,121.78096771240234,8.047774713304534e-08,233.51821899414062,198.23077392578125,170.50172424316406,154.67396545410156,97.88522338867188,1.0165964425823404e-07,267.88104248046875,256.870361328125,185.86692810058594,218.76971435546875,89.984375,1.6625618570742517e-07,79.66165161132812,140.10403442382812,264.527587890625,161.51736450195312,104.60208129882812,1.9377326054836885e-07,190.6650848388672,290.0650329589844,244.54249572753906,269.3895568847656,122.91687774658203,1.6609924102795048e-07,274.9896545410156,195.29534912109375,172.90797424316406,196.94859313964844,107.4349136352539,2.904681366544537e-07,273.3668518066406,302.2896423339844,256.7396545410156,162.1194305419922,103.06938171386719,7.559732750905823e-08,162.09490966796875,295.97784423828125,193.9717559814453,143.32693481445312,114.9684829711914,2.540866717026802e-07,251.1706085205078,143.24884033203125,259.1267395019531,216.767822265625
2,29.136293411254883,14.64434266090393,14.0,2.0,100.61546325683594,6.291579524031476e-08,161.30331420898438,150.9136505126953,106.33633422851562,193.5311279296875,111.55452728271484,7.954442082791502e-08,133.02345275878906,145.4185791015625,157.11407470703125,223.1234588623047,108.1853256225586,1.0768012259632087e-07,219.36856079101562,191.09840393066406,185.71348571777344,123.94951629638672,94.853271484375,1.0323996235683808e-07,260.3968200683594,90.27837371826172,190.6693115234375,242.62408447265625,93.06100463867188,8.580426680282471e-08,200.0286407470703,78.31427764892578,169.30235290527344,144.5875701904297,103.28050231933594,2.651196666647593e-07,54.553138732910156,188.2619171142578,179.7314453125,126.86444854736328,122.70491027832031,2.2697915369462862e-07,103.58184051513672,132.27186584472656,262.3666687011719,87.79936218261719,93.6788330078125,9.300669034928433e-08,170.2153778076172,81.58747863769531,54.773681640625,72.8720703125,108.9122085571289,1.560702287406457e-07,174.44654846191406,75.6805648803711,206.37564086914062,127.57051849365234,110.52206420898438,1.6319093276706553e-07,90.8436508178711,134.51190185546875,200.4253387451172,250.2364501953125,109.25428771972656,8.36783229374305e-08,318.7282409667969,138.10073852539062,262.6544494628906,116.09508514404297,95.71829223632812,5.6969298611875274e-08,85.78185272216797,123.59313201904297,162.66078186035156,209.52210998535156,124.18482971191406,1.2937948667968158e-07,224.94357299804688,120.69039154052734,144.7321014404297,170.8266143798828,102.71666717529297,1.2852439112975844e-07,183.98512268066406,213.5003662109375,186.18618774414062,182.03961181640625,110.91503143310547,1.0850325793398952e-07,282.3978576660156,82.42310333251953,294.6837463378906,89.94977569580078,97.2608413696289,2.099669700328377e-07,168.27073669433594,204.42788696289062,166.5554656982422,301.16278076171875,126.59146881103516,1.2237461533004534e-07,264.5517272949219,247.64967346191406,210.8731231689453,278.3475341796875,93.7773208618164,8.616987656751007e-08,298.3334045410156,276.9383850097656,261.67510986328125,174.9029998779297,107.51326751708984,2.0113911602948065e-07,264.4200744628906,265.4490966796875,213.2158966064453,157.91543579101562,107.5531234741211,2.3821505124033138e-07,234.39108276367188,163.35211181640625,290.0421447753906,249.94631958007812
3,30.012123107910156,14.772967100143433,14.0,1.0,107.42658996582031,8.061132206194088e-08,82.22342681884766,251.4701690673828,138.2602081298828,125.88675689697266,92.02484893798828,1.9650858007480565e-07,218.62998962402344,112.013427734375,229.8320770263672,245.75167846679688,88.59554290771484,7.019609427061368e-08,208.3824005126953,210.18527221679688,168.679443359375,149.40240478515625,111.07134246826172,5.584059081797932e-08,116.29454040527344,255.29722595214844,195.01756286621094,150.92994689941406,96.40797424316406,2.1610283340578462e-07,184.9007568359375,72.42835235595703,290.33685302734375,178.40074157714844,96.93213653564453,1.7635969129514706e-07,45.4659423828125,94.8089828491211,51.47811508178711,130.29351806640625,90.82675170898438,2.2642159080987767e-07,133.2970733642578,83.05404663085938,169.96827697753906,142.17532348632812,100.28993225097656,1.4868106745780096e-07,192.55484008789062,131.50357055664062,74.32884979248047,139.39871215820312,101.86087799072266,1.6651254952648742e-07,125.19409942626953,120.70197296142578,73.15681457519531,51.89889907836914,89.93287658691406,2.3964463480297127e-07,145.145263671875,77.58219909667969,93.80821990966797,207.20339965820312,108.70460510253906,7.926149692139006e-08,89.9527587890625,151.4118194580078,210.96136474609375,80.3585205078125,100.92554473876953,1.2304292340559186e-07,171.99716186523438,178.40721130371094,98.55911254882812,167.5292510986328,116.99734497070312,2.9830565040356305e-07,233.54367065429688,170.15460205078125,108.82779693603516,194.6289825439453,99.08222198486328,2.0944176526427327e-07,158.45956420898438,175.56761169433594,189.44949340820312,177.0593719482422,108.13867950439453,1.7222915005277173e-07,170.78541564941406,173.65182495117188,230.3071746826172,163.36643981933594,97.29712677001953,1.722138875948076e-07,271.16119384765625,284.7580871582031,205.2913818359375,199.94992065429688,124.06820678710938,6.870238422607144e-08,309.6024475097656,277.57049560546875,158.79568481445312,273.46563720703125,114.52692413330078,5.1065686790252585e-08,190.10646057128906,220.93515014648438,286.7207946777344,173.03541564941406,97.13717651367188,1.1212415529371356e-07,290.639404296875,171.92898559570312,319.3615417480469,267.077880859375,111.24590301513672,8.179482335890498e-08,276.8684997558594,300.50006103515625,314.709716796875,297.8465576171875
4,38.29584884643555,15.831516981124878,8.0,1.0,99.13735961914062,1.0398376559805911e-07,189.46766662597656,133.2914581298828,79.78108215332031,71.19853210449219,92.10464477539062,1.412870034300795e-07,32.8038330078125,72.81256866455078,124.04154205322266,237.20338439941406,99.09188079833984,1.1921851239549142e-07,63.5794677734375,145.20982360839844,289.454345703125,132.4558868408203,108.38289642333984,1.2528512627341115e-07,286.040771484375,93.48564910888672,177.32557678222656,204.8636016845703,91.921875,5.180902462598169e-08,128.7989044189453,128.93228149414062,91.88558959960938,138.1381378173828,105.83937072753906,1.5515884399519564e-07,63.31861877441406,64.22042083740234,16.675443649291992,106.76856231689453,98.6945571899414,9.150650015499195e-08,112.0107650756836,21.218000411987305,155.26785278320312,117.33247375488281,98.6688003540039,2.858256209492538e-07,262.7274475097656,91.45547485351562,67.7125244140625,67.23812103271484,96.40716552734375,2.9866154704905057e-07,238.92294311523438,73.41508483886719,121.57946014404297,76.64437103271484,101.5309066772461,1.0786647663962867e-07,160.31968688964844,110.70590209960938,215.69955444335938,206.281982421875,104.97590637207031,3.712282392598354e-08,161.0019073486328,236.20506286621094,54.627769470214844,138.99134826660156,86.8000259399414,1.7672584817773895e-07,178.88511657714844,156.07122802734375,133.2130126953125,215.73709106445312,138.7416229248047,3.2279220363307104e-07,88.24886322021484,299.8883972167969,284.68145751953125,241.10134887695312,103.02371978759766,1.4517472379793617e-07,195.82666015625,278.5889587402344,139.72000122070312,57.9761962890625,102.8211898803711,3.2337402444682084e-07,60.360870361328125,125.7069091796875,108.2506103515625,217.48809814453125,102.69575500488281,1.6590000484484335e-07,176.4576416015625,225.28469848632812,213.6001434326172,211.59243774414062,126.40729522705078,5.977992145744793e-08,241.27272033691406,300.6159362792969,166.56040954589844,268.6909484863281,89.82139587402344,1.199916681571267e-07,307.329833984375,272.9607849121094,304.95953369140625,251.01272583007812,109.74311065673828,2.3719441344383085e-07,288.1819763183594,206.28553771972656,308.9145202636719,287.1712951660156,109.99449920654297,2.0625558150300094e-08,308.27886962890625,346.386962890625,165.2335968017578,276.40020751953125
5,27.236305236816406,14.351482391357422,8.0,2.0,98.35592651367188,1.1338350702772004e-07,62.40892028808594,144.73892211914062,192.5421600341797,104.34700012207031,100.77660369873047,1.2434512086656468e-07,158.62130737304688,138.16476440429688,188.7478485107422,159.57418823242188,113.14112091064453,1.008966208360107e-07,298.2413330078125,211.5290069580078,135.13343811035156,255.3445587158203,106.43769073486328,7.05054858940457e-08,206.22119140625,177.63124084472656,208.98716735839844,285.68035888671875,95.99394989013672,2.6847098411053594e-07,111.98602294921875,191.76051330566406,177.38563537597656,75.34629821777344,99.35960388183594,2.737587294632249e-07,80.67520141601562,142.84237670898438,163.3787078857422,251.49386596679688,100.05206298828125,8.89289211158939e-08,88.48957061767578,185.5548553466797,100.46361541748047,120.77701568603516,94.0556869506836,8.112569815921233e-08,230.7146759033203,138.5415496826172,183.149169921875,61.97468185424805,124.65984344482422,1.1346749317908689e-07,195.3344268798828,82.09192657470703,169.6675567626953,60.316226959228516,106.58853912353516,1.988661040286388e-07,108.56932067871094,112.5628890991211,101.4599380493164,245.62396240234375,106.4359130859375,1.7642932448325155e-07,229.61305236816406,225.075439453125,244.14483642578125,129.70864868164062,104.52145385742188,1.1407797018136989e-07,215.79495239257812,139.60162353515625,168.3358917236328,134.70274353027344,95.29158020019531,2.71810705498865e-07,209.71791076660156,120.77184295654297,85.9256591796875,102.28449249267578,109.06712341308594,3.0606318546233524e-07,154.01536560058594,63.05096435546875,124.42951965332031,208.7095947265625,101.19650268554688,8.898948067326273e-08,278.7344665527344,181.8880615234375,175.00474548339844,209.0067596435547,113.47315216064453,1.8245600585942157e-07,288.26068115234375,253.3851776123047,253.88485717773438,289.9032287597656,110.294921875,2.2897779672348406e-07,283.677978515625,200.17489624023438,284.7801208496094,295.0543518066406,120.80683898925781,1.413908563563382e-07,246.2332305908203,247.90496826171875,207.95765686035156,96.60004425048828,110.5494155883789,9.880589146860075e-08,251.98435974121094,279.6793518066406,275.1980285644531,283.1597900390625,102.72957611083984,2.2187892056990677e-07,219.68772888183594,187.67584228515625,270.09429931640625,260.9478759765625
6,15.077006340026855,11.783151626586914,8.0,2.0,109.1847152709961,5.6699327899423224e-08,186.0128936767578,125.00431823730469,197.26258850097656,207.51441955566406,109.78411865234375,6.652339124002538e-08,294.1629638671875,258.26531982421875,252.32778930664062,180.07540893554688,107.2788314819336,7.610120178469515e-08,254.44651794433594,266.7621765136719,163.31723022460938,192.7686004638672,112.05401611328125,1.098764670359742e-07,153.34658813476562,71.65294647216797,160.64303588867188,227.6217041015625,99.56803131103516,1.3402868148659763e-07,136.92115783691406,83.86395263671875,218.28244018554688,110.27896118164062,110.32428741455078,1.9528118855305365e-07,58.45970153808594,144.4700164794922,102.37071228027344,233.94093322753906,99.57151794433594,1.4983386620315287e-07,142.65414428710938,109.31631469726562,155.97703552246094,194.0303497314453,112.63212585449219,1.4743964982244506e-07,229.7256622314453,132.32347106933594,102.83039855957031,145.76913452148438,107.87712860107422,6.662083507080752e-08,166.5648193359375,95.58787536621094,121.62057495117188,75.96118927001953,96.28826141357422,1.747296352050398e-07,54.73286819458008,152.44955444335938,97.87832641601562,170.63133239746094,120.34596252441406,1.3630472039949382e-07,265.5635681152344,241.63925170898438,209.84107971191406,128.08938598632812,99.41739654541016,5.089489008014425e-08,232.98410034179688,224.43362426757812,88.85002136230469,128.12770080566406,105.28189086914062,3.2407655226052157e-07,212.08273315429688,104.32852172851562,127.07418060302734,196.5730438232422,97.55792236328125,1.6449506290427962e-07,69.56690979003906,76.16160583496094,194.40927124023438,259.0955810546875,101.89112854003906,6.55180798503352e-08,219.2548828125,157.53868103027344,240.5590362548828,94.80670928955078,108.51695251464844,1.1411272282657592e-07,270.6564025878906,267.57464599609375,241.7885284423828,301.46966552734375,110.16395568847656,2.6408108055875346e-07,297.0948791503906,264.41522216796875,124.50065612792969,256.135498046875,105.73694610595703,5.500751498743739e-08,239.40768432617188,209.5403289794922,244.1939239501953,228.49131774902344,91.97408294677734,6.347676873019736e-08,269.52459716796875,253.5279998779297,305.28631591796875,287.0615234375,104.85986328125,1.8189554396030871e-07,218.25360107421875,254.44406127929688,309.8698425292969,288.545166015625
7,24.403078079223633,13.874446153640747,8.0,1.0,92.53911590576172,1.64800070479032e-07,167.30747985839844,204.55322265625,118.411865234375,204.14260864257812,97.61038970947266,1.6298163529882004e-07,32.95161437988281,141.40013122558594,75.58796691894531,126.7967758178711,87.62214660644531,1.5216222948311042e-07,64.788330078125,209.36386108398438,258.486083984375,125.60029602050781,97.19903564453125,1.1952195677622512e-07,75.3336410522461,202.41172790527344,231.37054443359375,122.39417266845703,93.18560028076172,3.704290207906524e-08,104.78970336914062,177.92486572265625,85.94876861572266,169.69456481933594,100.19882202148438,1.4023969185927854e-07,52.72213363647461,66.19798278808594,53.89957046508789,44.08687973022461,98.49474334716797,1.2494918166794378e-07,39.04862976074219,69.04086303710938,89.0563735961914,66.11603546142578,87.01546478271484,2.2608429617321235e-07,250.89895629882812,235.86737060546875,72.16163635253906,179.11883544921875,111.00141906738281,1.7285583453485742e-07,141.31280517578125,36.86224365234375,110.61893463134766,179.4709930419922,97.222900390625,1.4242613133319537e-07,150.8555450439453,63.454368591308594,126.01993560791016,171.48590087890625,95.15520477294922,6.903011495751343e-08,179.84201049804688,113.6364517211914,109.73883819580078,160.2230224609375,101.18374633789062,8.804734363820899e-08,255.3050079345703,189.1413116455078,47.33660125732422,312.3090515136719,124.11836242675781,1.249244405698846e-07,126.02914428710938,293.9530334472656,177.3843994140625,116.17020416259766,104.83086395263672,1.3064871495771513e-07,301.0672607421875,233.1565399169922,196.63101196289062,128.17840576171875,93.57859802246094,1.7876567426355905e-07,129.2213134765625,94.37272644042969,225.49893188476562,292.9919738769531,115.92367553710938,1.0865750255106832e-07,262.00177001953125,307.1726989746094,264.45477294921875,273.8458557128906,113.5838851928711,2.2302282687292063e-08,197.1804962158203,274.6228942871094,268.6685485839844,288.912841796875,101.25885772705078,1.699825133982813e-07,339.98931884765625,203.64120483398438,286.4527587890625,183.60580444335938,110.03862762451172,2.8080063430024893e-07,324.9703369140625,313.0680847167969,250.15664672851562,309.02008056640625,95.99409484863281,1.27035406194409e-07,294.6250915527344,312.0193786621094,258.3317565917969,258.37847900390625
8,50.44912338256836,17.028536796569824,8.0,2.0,94.8851089477539,1.870478740784165e-07,234.90542602539062,97.12541961669922,114.63404846191406,213.67755126953125,134.22254943847656,3.70276254102464e-08,123.38610076904297,137.7607879638672,257.91033935546875,220.8976593017578,110.89305877685547,1.7516067885026132e-07,299.7175598144531,252.947265625,207.80787658691406,172.91839599609375,110.88587188720703,1.552480739519524e-07,254.61502075195312,107.8559341430664,227.2265167236328,267.3492431640625,96.35308837890625,5.8488740961593066e-08,172.73333740234375,194.4673614501953,88.89733123779297,115.17051696777344,92.78958129882812,2.0082173080027133e-07,127.46332550048828,226.74990844726562,197.2881622314453,229.17977905273438,114.10205078125,1.3787382613372756e-07,42.436431884765625,205.6780242919922,230.53651428222656,197.8992156982422,109.18909454345703,7.46479642543818e-08,161.92323303222656,138.70684814453125,190.19146728515625,120.92720031738281,108.94058990478516,1.6419419068824936e-07,229.866455078125,38.632179260253906,96.83766174316406,95.74970245361328,103.14969635009766,1.1751269823889743e-07,93.81822204589844,105.20166778564453,181.9434814453125,303.8061828613281,121.75918579101562,1.4764003708478413e-07,180.3122100830078,207.91909790039062,124.72026062011719,207.9986572265625,109.53538513183594,2.6440348577239092e-08,189.5341796875,154.53138732910156,158.1023406982422,259.9075927734375,105.61394500732422,1.9747218971133407e-07,203.02699279785156,109.49665832519531,107.6838150024414,110.81021118164062,107.01734924316406,1.696459008826423e-07,228.1222686767578,106.50214385986328,232.95484924316406,233.0408477783203,98.42279815673828,1.0558270702176742e-07,167.345947265625,173.2919464111328,240.40115356445312,131.58123779296875,94.6886215209961,1.6290618987113703e-07,320.9429626464844,231.04437255859375,278.6383972167969,297.8360595703125,112.65087127685547,1.4215420662821998e-07,302.48486328125,201.56881713867188,302.61334228515625,250.96197509765625,98.6515121459961,2.231183060530384e-07,226.90158081054688,163.34896850585938,222.8381805419922,134.46826171875,100.08084106445312,8.969104214884283e-08,251.4103240966797,268.3438415527344,272.26104736328125,238.5000457763672,119.47111511230469,2.0843923209667992e-07,267.9879150390625,244.51553344726562,238.06373596191406,243.23614501953125
9,25.842628479003906,14.123367071151733,14.0,2.0,108.11747741699219,1.9061364753270027e-07,219.164306640625,150.22552490234375,141.52235412597656,119.27838897705078,106.10912322998047,1.8524653455642692e-07,121.76683807373047,72.23197174072266,233.00877380371094,270.2850341796875,97.69586181640625,8.910110693705064e-08,202.37176513671875,231.66810607910156,189.28176879882812,181.90664672851562,112.91358947753906,1.4321146579732158e-07,282.1283874511719,92.60193634033203,190.39019775390625,151.8498992919922,99.40867614746094,1.064147525653425e-07,129.6859130859375,72.36540985107422,222.59707641601562,108.00701904296875,103.02513122558594,2.0826828972531075e-07,79.29396057128906,186.56146240234375,109.25375366210938,134.86236572265625,94.31910705566406,2.0501926201177412e-07,129.27301025390625,57.423797607421875,209.4735565185547,119.96613311767578,119.40919494628906,1.5426886079694668e-07,117.85029602050781,118.72476196289062,110.49150085449219,143.65084838867188,102.1930160522461,2.5125197566921997e-07,248.7425079345703,54.608638763427734,107.44210815429688,45.587501525878906,94.18504333496094,1.623734249278641e-07,88.23272705078125,134.48788452148438,238.19784545898438,250.39511108398438,103.64140319824219,5.4628706891435286e-08,118.3843765258789,227.50135803222656,116.72184753417969,120.64573669433594,106.52699279785156,1.9968999254160735e-07,230.64720153808594,139.11383056640625,143.2052764892578,96.60313415527344,120.95869445800781,2.3391716297282983e-07,228.1649169921875,93.38106536865234,203.9025115966797,80.18675994873047,98.39769744873047,2.743622644629795e-07,138.87986755371094,112.93201446533203,228.58665466308594,216.6608123779297,107.17768096923828,1.5755222193547525e-07,131.20460510253906,126.24465942382812,205.36842346191406,279.3741149902344,103.84949493408203,2.853895466614631e-07,295.5833740234375,193.7795867919922,187.6300506591797,284.1079406738281,121.31146240234375,2.1564365226822702e-07,279.22369384765625,247.34190368652344,273.4908142089844,311.23028564453125,110.4552001953125,1.359047985260986e-07,285.71466064453125,173.52603149414062,273.6125793457031,238.0464630126953,104.46463775634766,1.2609324073764583e-07,237.03330993652344,192.46678161621094,305.33819580078125,303.3727722167969,119.3349380493164,6.952701880891254e-08,254.28753662109375,300.53131103515625,232.7564697265625,316.4931945800781
